file_name,homo_n,lumo_n,max_charge_pos_n,max_charge_neg_n,dipole_n,gibbs_n,elec_en_n,homo_spin_up_o,lumo_spin_up_o,homo_spin_down_o,lumo_spin_down_o,max_charge_pos_o,max_charge_neg_o,max_spin_o,dipole_o,gibbs_o,elec_en_o,homo_spin_up_r,lumo_spin_up_r,homo_spin_down_r,lumo_spin_down_r,max_charge_pos_r,max_charge_neg_r,max_spin_r,dipole_r,gibbs_r,elec_en_r,ion_pot,elec_aff,selfies,smiles,SMILES_Tokenized,SMILES_Token_len,SELFIES_Tokenized,SELFIES_Token_len
571,-0.215547,-0.052003,0.77812,-0.782196,0.05425,-4637.4528352,-4638.129613114068,-0.3169,-0.157421,-0.314078,-0.310211,0.755356,-0.768852,0.138643,0.57663,-4637.19412808,-4637.866196682488,0.041563,0.050011,-0.109204,0.047988,0.781184,-0.786726,0.085546,0.21342,-4637.4642579,-4638.134449223067,7.039679442309087,-0.3108230897099756,[C][Si][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch2][Branch1][=C][Ge][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][Si][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][Si][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][C][=C][C][=C][Branch1][=Branch2][Si][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring2][Branch1],C[Si](C)(C)C1=CC=C([Ge](C2=CC=C([Si](C)(C)C)C=C2)(C3=CC=C([Si](C)(C)C)C=C3)C4=CC=C([Si](C)(C)C)C=C4)C=C1,"['C', 'S', '(', 'C', ')', '(', 'C', ')', 'C', '1', '=', 'C', 'C', '=', 'C', '(', '(', 'C', '2', '=', 'C', 'C', '=', 'C', '(', 'S', '(', 'C', ')', '(', 'C', ')', 'C', ')', 'C', '=', 'C', '2', ')', '(', 'C', '3', '=', 'C', 'C', '=', 'C', '(', 'S', '(', 'C', ')', '(', 'C', ')', 'C', ')', 'C', '=', 'C', '3', ')', 'C', '4', '=', 'C', 'C', '=', 'C', '(', 'S', '(', 'C', ')', '(', 'C', ')', 'C', ')', 'C', '=', 'C', '4', ')', 'C', '=', 'C', '1']",88,"['C', 'S', 'B', 'n', 'c', '1', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '2', 'B', 'n', 'c', '1', '=', 'C', 'B', 'n', 'c', '2', 'n', '1', 'n', '1', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '1', '=', 'B', 'n', 'c', '2', 'S', 'B', 'n', 'c', '1', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'C', 'C', '=', 'C', 'n', '1', '#', 'B', 'n', 'c', '2', 'B', 'n', 'c', '2', 'n', '1', 'n', '1', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '1', '=', 'B', 'n', 'c', '2', 'S', 'B', 'n', 'c', '1', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'C', 'C', '=', 'C', 'n', '1', '#', 'B', 'n', 'c', '2', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '1', '=', 'B', 'n', 'c', '2', 'S', 'B', 'n', 'c', '1', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'C', 'C', '=', 'C', 'n', '1', '#', 'B', 'n', 'c', '2', 'C', '=', 'C', 'n', '2', 'n', '2', 'B', 'n', 'c', '1']",174
2100,-0.186836,-0.097702,0.413863,-0.704758,1.48535,-2069.69627196,-2070.460002832595,-0.301445,-0.196314,-0.293492,-0.293339,0.412105,-0.729911,0.128204,3.13569,-2069.4568137,-2070.218150771891,0.000601,0.001992,-0.089531,0.008048,0.397246,-0.689881,0.100061,6.37972,-2069.74984873,-2070.507557822718,6.515898712859786,-1.4578774884655363,[C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=C][C][Branch2][Ring2][=N][C][C][=C][C][Branch1][P][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=C][C][Branch1][=C][N][N][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][=Branch2][=C][Ring2][Ring1][#Branch1][O][=C][Branch1][C][O][C][Branch1][=C][N][N][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][=Branch2][=C][Ring2][Ring2][=Branch2],CC(C)(C)CC(C)(C)C1=CC(CC2=CC(C(C)(C)CC(C)(C)C)=CC(N3N=C4C=CC=CC4=N3)=C2O)=C(O)C(N5N=C6C=CC=CC6=N5)=C1,"['C', 'C', '(', 'C', ')', '(', 'C', ')', 'C', 'C', '(', 'C', ')', '(', 'C', ')', 'C', '1', '=', 'C', 'C', '(', 'C', 'C', '2', '=', 'C', 'C', '(', 'C', '(', 'C', ')', '(', 'C', ')', 'C', 'C', '(', 'C', ')', '(', 'C', ')', 'C', ')', '=', 'C', 'C', '(', 'N', '3', 'N', '=', 'C', '4', 'C', '=', 'C', 'C', '=', 'C', 'C', '4', '=', 'N', '3', ')', '=', 'C', '2', 'O', ')', '=', 'C', '(', 'O', ')', 'C', '(', 'N', '5', 'N', '=', 'C', '6', 'C', '=', 'C', 'C', '=', 'C', 'C', '6', '=', 'N', '5', ')', '=', 'C', '1']",101,"['C', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'C', '=', 'C', 'C', 'B', 'n', 'c', '2', 'n', '2', '=', 'N', 'C', 'C', '=', 'C', 'C', 'B', 'n', 'c', '1', 'P', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'C', '=', 'C', 'C', 'B', 'n', 'c', '1', '=', 'C', 'N', 'N', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', 'C', 'n', '1', '=', 'B', 'n', 'c', '1', '=', 'N', 'n', '1', '=', 'B', 'n', 'c', '2', '=', 'C', 'n', '2', 'n', '1', '#', 'B', 'n', 'c', '1', 'O', '=', 'C', 'B', 'n', 'c', '1', 'C', 'O', 'C', 'B', 'n', 'c', '1', '=', 'C', 'N', 'N', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', 'C', 'n', '1', '=', 'B', 'n', 'c', '1', '=', 'N', 'n', '1', '=', 'B', 'n', 'c', '2', '=', 'C', 'n', '2', 'n', '2', '=', 'B', 'n', 'c', '2']",179
2955,-0.202324,-0.130826,0.296993,-0.277205,2.71741,-2241.67998561,-2242.166004881483,-0.309306,-0.219398,-0.310584,-0.302389,0.306115,-0.326727,0.113492,6.63422,-2241.42767348,-2241.912262461639,-0.030725,-0.029948,-0.11421,-0.024419,0.237265,-0.300383,0.075265,5.89354,-2241.76292101,-2242.244849719995,6.865665369431738,-2.256755169393722,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch2][=Branch1][Branch1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][C][=C][C][=C][Branch2][Ring2][O][O][C][=C][C][=C][Branch2][Ring1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][S][C][=C][Ring2][Ring2][S],O=[N+1]([O-1])C1=CC=C(C2=NC3=CC=CC=C3N=C2C4=CC=C(OC5=CC=C(C6=NC7=CC=CC=C7N=C6C8=CC=C([N+1](=O)[O-1])C=C8)C=C5)C=C4)C=C1,"['O', '=', 'N', '1', '(', 'O', '-', '1', ')', 'C', '1', '=', 'C', 'C', '=', 'C', '(', 'C', '2', '=', 'N', 'C', '3', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', '3', 'N', '=', 'C', '2', 'C', '4', '=', 'C', 'C', '=', 'C', '(', 'O', 'C', '5', '=', 'C', 'C', '=', 'C', '(', 'C', '6', '=', 'N', 'C', '7', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', '7', 'N', '=', 'C', '6', 'C', '8', '=', 'C', 'C', '=', 'C', '(', 'N', '1', '(', '=', 'O', ')', 'O', '-', '1', ')', 'C', '=', 'C', '8', ')', 'C', '=', 'C', '5', ')', 'C', '=', 'C', '4', ')', 'C', '=', 'C', '1']",109,"['O', '=', 'N', '1', 'B', 'n', 'c', '1', 'C', 'O', '-', '1', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '2', '=', 'B', 'n', 'c', '1', 'B', 'n', 'c', '1', 'C', '=', 'N', 'C', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', 'n', '1', '=', 'B', 'n', 'c', '1', 'N', '=', 'C', 'n', '1', '#', 'B', 'n', 'c', '2', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '2', 'n', '2', 'O', 'O', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '2', 'n', '1', '=', 'C', 'C', '=', 'N', 'C', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', 'n', '1', '=', 'B', 'n', 'c', '1', 'N', '=', 'C', 'n', '1', '#', 'B', 'n', 'c', '2', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '1', '=', 'B', 'n', 'c', '1', 'N', '1', '=', 'B', 'n', 'c', '1', 'C', '=', 'O', 'O', '-', '1', 'C', '=', 'C', 'n', '1', '=', 'B', 'n', 'c', '2', 'C', '=', 'C', 'n', '2', 'n', '1', '=', 'B', 'n', 'c', '2', 'C', '=', 'C', 'n', '2', 'n', '1', 'S', 'C', '=', 'C', 'n', '2', 'n', '2', 'S']",183
2989,-0.181316,-0.132389,0.355118,-0.468657,4.95064,-2540.2846359,-2540.866331256738,-0.267573,-0.226518,-0.266356,-0.258921,0.375984,-0.462425,0.118494,6.2347,-2540.06415873,-2540.64576936653,-0.058091,-0.041818,-0.091454,-0.050301,0.338939,-0.47528,0.107971,7.37975,-2540.38394888,-2540.961419819122,5.999404272866389,-2.702405498777888,[C][O][C][=C][C][Branch2][Ring2][S][C][=C][C][=C][Branch2][Ring1][S][/N][=N][/C][=Branch2][Ring1][C][=N][/N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][N][=C][C][=C][Ring2][Ring2][C][/N][=N][/C][=Branch2][Ring1][C][=N][/N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],COC1=CC(C2=CC=C(/N=N/C(=N/NC3=CC=C([N+1](=O)[O-1])C=C3)C4=CC=CC=C4)C(OC)=C2)=CC=C1/N=N/C(=N/NC5=CC=C([N+1](=O)[O-1])C=C5)C6=CC=CC=C6,"['C', 'O', 'C', '1', '=', 'C', 'C', '(', 'C', '2', '=', 'C', 'C', '=', 'C', '(', '/', 'N', '=', 'N', '/', 'C', '(', '=', 'N', '/', 'N', 'C', '3', '=', 'C', 'C', '=', 'C', '(', 'N', '1', '(', '=', 'O', ')', 'O', '-', '1', ')', 'C', '=', 'C', '3', ')', 'C', '4', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', '4', ')', 'C', '(', 'O', 'C', ')', '=', 'C', '2', ')', '=', 'C', 'C', '=', 'C', '1', '/', 'N', '=', 'N', '/', 'C', '(', '=', 'N', '/', 'N', 'C', '5', '=', 'C', 'C', '=', 'C', '(', 'N', '1', '(', '=', 'O', ')', 'O', '-', '1', ')', 'C', '=', 'C', '5', ')', 'C', '6', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', '6']",122,"['C', 'O', 'C', '=', 'C', 'C', 'B', 'n', 'c', '2', 'n', '2', 'S', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '2', 'n', '1', 'S', '/', 'N', '=', 'N', '/', 'C', '=', 'B', 'n', 'c', '2', 'n', '1', 'C', '=', 'N', '/', 'N', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '1', '=', 'B', 'n', 'c', '1', 'N', '1', '=', 'B', 'n', 'c', '1', 'C', '=', 'O', 'O', '-', '1', 'C', '=', 'C', 'n', '1', '=', 'B', 'n', 'c', '2', 'C', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', 'n', '1', '=', 'B', 'n', 'c', '1', 'C', 'B', 'n', 'c', '1', 'n', '1', 'O', 'C', '=', 'C', 'n', '2', 'n', '1', 'N', '=', 'C', 'C', '=', 'C', 'n', '2', 'n', '2', 'C', '/', 'N', '=', 'N', '/', 'C', '=', 'B', 'n', 'c', '2', 'n', '1', 'C', '=', 'N', '/', 'N', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '1', '=', 'B', 'n', 'c', '1', 'N', '1', '=', 'B', 'n', 'c', '1', 'C', '=', 'O', 'O', '-', '1', 'C', '=', 'C', 'n', '1', '=', 'B', 'n', 'c', '2', 'C', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', 'n', '1', '=', 'B', 'n', 'c', '1']",196
4031,-0.17753,-0.075311,0.517285,-0.590259,3.37709,-2441.96360406,-2442.745867198837,-0.281413,-0.191864,-0.288214,-0.271824,0.559046,-0.616892,0.124697,5.09395,-2441.74044314,-2442.521445601515,0.023203,0.039792,-0.057045,0.032671,0.486828,-0.556752,0.144236,7.46826,-2441.99505879,-2442.77183229593,6.072431794115305,-0.8559146580286492,[C][O][C][=Branch1][C][=O][N][C@H1][Branch2][#Branch1][Ring2][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=N][C][=C][Branch2][Branch1][=C][C][=C][C][=C][Branch2][Branch1][C][C][=C][C][=C][Branch2][Ring2][=Branch1][C][=C][N][=C][Branch2][Ring1][O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch1][Branch2][N][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][NH1][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][O][C][=C][Ring2][Ring1][P][NH1][Ring2][Ring2][=Branch1][C][Branch1][C][C][C],COC(=O)N[C@H1](C(=O)N1CCC[C@H1]1C2=NC=C(C3=CC=C(C4=CC=C(C5=CN=C([C@@H1]6CCCN6C(=O)[C@@H1](NC(=O)OC)C(C)C)[NH1]5)C=C4)C=C3)[NH1]2)C(C)C,"['C', 'O', 'C', '(', '=', 'O', ')', 'N', 'C', '1', '(', 'C', '(', '=', 'O', ')', 'N', '1', 'C', 'C', 'C', 'C', '1', '1', 'C', '2', '=', 'N', 'C', '=', 'C', '(', 'C', '3', '=', 'C', 'C', '=', 'C', '(', 'C', '4', '=', 'C', 'C', '=', 'C', '(', 'C', '5', '=', 'C', 'N', '=', 'C', '(', 'C', '1', '6', 'C', 'C', 'C', 'N', '6', 'C', '(', '=', 'O', ')', 'C', '1', '(', 'N', 'C', '(', '=', 'O', ')', 'O', 'C', ')', 'C', '(', 'C', ')', 'C', ')', 'N', '1', '5', ')', 'C', '=', 'C', '4', ')', 'C', '=', 'C', '3', ')', 'N', '1', '2', ')', 'C', '(', 'C', ')', 'C']",110,"['C', 'O', 'C', '=', 'B', 'n', 'c', '1', 'C', '=', 'O', 'N', 'C', '1', 'B', 'n', 'c', '2', '#', 'B', 'n', 'c', '1', 'n', '2', 'C', '=', 'B', 'n', 'c', '1', 'C', '=', 'O', 'N', 'C', 'C', 'C', 'C', '1', 'n', '1', 'B', 'n', 'c', '1', 'C', '=', 'N', 'C', '=', 'C', 'B', 'n', 'c', '2', 'B', 'n', 'c', '1', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '2', 'B', 'n', 'c', '1', 'C', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '2', 'n', '2', '=', 'B', 'n', 'c', '1', 'C', '=', 'C', 'N', '=', 'C', 'B', 'n', 'c', '2', 'n', '1', 'O', 'C', '1', 'C', 'C', 'C', 'N', 'n', '1', 'B', 'n', 'c', '1', 'C', '=', 'B', 'n', 'c', '1', 'C', '=', 'O', 'C', '1', 'B', 'n', 'c', '1', 'B', 'n', 'c', '2', 'N', 'C', '=', 'B', 'n', 'c', '1', 'C', '=', 'O', 'O', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'C', 'N', '1', 'n', '2', 'n', '1', 'B', 'n', 'c', '1', 'C', '=', 'C', 'n', '2', 'n', '1', 'O', 'C', '=', 'C', 'n', '2', 'n', '1', 'P', 'N', '1', 'n', '2', 'n', '2', '=', 'B', 'n', 'c', '1', 'C', 'B', 'n', 'c', '1', 'C', 'C', 'C']",203
4296,-0.169799,-0.103577,0.437291,-0.57535,3.72801,-2213.0655456,-2213.623220140533,-0.275797,-0.213513,-0.282864,-0.265407,0.449995,-0.561904,0.15913,3.6021,-2212.84562144,-2213.40451699953,-0.005513,0.001291,-0.06117,0.001909,0.428808,-0.587377,0.077354,3.61641,-2213.12478692,-2213.677271061882,5.98435631776323,-1.612015558524977,[O][C][=C][C][=C][C][Branch2][#Branch1][Branch1][C][=C][N][=C][Branch2][=Branch1][=Branch2][C][Branch1][N][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][=C][C][=C][C][Branch1][Ring2][NH1][Ring1][Branch1][=C][Branch1][N][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][=N][C][=Branch2][Ring1][=Branch2][=C][Branch1][N][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][=C][C][=C][Ring2][Ring2][Branch2][NH1][Ring1][Branch1][C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring2][N][=C][Ring2][Branch1][Ring1],OC1=CC=CC(C2=C3N=C(C(C4=CC=CC(O)=C4)=C5C=CC([NH1]5)=C(C6=CC=CC(O)=C6)C7=NC(=C(C8=CC=CC(O)=C8)C9=CC=C2[NH1]9)C=C7)C=C3)=C1,"['O', 'C', '1', '=', 'C', 'C', '=', 'C', 'C', '(', 'C', '2', '=', 'C', '3', 'N', '=', 'C', '(', 'C', '(', 'C', '4', '=', 'C', 'C', '=', 'C', 'C', '(', 'O', ')', '=', 'C', '4', ')', '=', 'C', '5', 'C', '=', 'C', 'C', '(', 'N', '1', '5', ')', '=', 'C', '(', 'C', '6', '=', 'C', 'C', '=', 'C', 'C', '(', 'O', ')', '=', 'C', '6', ')', 'C', '7', '=', 'N', 'C', '(', '=', 'C', '(', 'C', '8', '=', 'C', 'C', '=', 'C', 'C', '(', 'O', ')', '=', 'C', '8', ')', 'C', '9', '=', 'C', 'C', '=', 'C', '2', 'N', '1', '9', ')', 'C', '=', 'C', '7', ')', 'C', '=', 'C', '3', ')', '=', 'C', '1']",115,"['O', 'C', '=', 'C', 'C', '=', 'C', 'C', 'B', 'n', 'c', '2', '#', 'B', 'n', 'c', '1', 'B', 'n', 'c', '1', 'C', '=', 'C', 'N', '=', 'C', 'B', 'n', 'c', '2', '=', 'B', 'n', 'c', '1', '=', 'B', 'n', 'c', '2', 'C', 'B', 'n', 'c', '1', 'N', 'C', '=', 'C', 'C', '=', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'O', '=', 'C', 'n', '1', '#', 'B', 'n', 'c', '1', '=', 'C', 'C', '=', 'C', 'C', 'B', 'n', 'c', '1', 'n', '2', 'N', '1', 'n', '1', 'B', 'n', 'c', '1', '=', 'C', 'B', 'n', 'c', '1', 'N', 'C', '=', 'C', 'C', '=', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'O', '=', 'C', 'n', '1', '#', 'B', 'n', 'c', '1', 'C', '=', 'N', 'C', '=', 'B', 'n', 'c', '2', 'n', '1', '=', 'B', 'n', 'c', '2', '=', 'C', 'B', 'n', 'c', '1', 'N', 'C', '=', 'C', 'C', '=', 'C', 'C', 'B', 'n', 'c', '1', 'C', 'O', '=', 'C', 'n', '1', '#', 'B', 'n', 'c', '1', 'C', '=', 'C', 'C', '=', 'C', 'n', '2', 'n', '2', 'B', 'n', 'c', '2', 'N', '1', 'n', '1', 'B', 'n', 'c', '1', 'C', '=', 'C', 'n', '2', 'n', '1', 'C', 'C', '=', 'C', 'n', '2', 'n', '2', 'N', '=', 'C', 'n', '2', 'B', 'n', 'c', '1', 'n', '1']",211
4297,-0.164644,-0.100448,0.434571,-0.571241,0.00106,-2213.0646479,-2213.622883245073,-0.262642,-0.204644,-0.279923,-0.25439,0.448102,-0.54519,0.131644,0.00025,-2212.85208611,-2213.412643462016,-0.001017,0.005869,-0.056666,0.006608,0.42387,-0.587529,0.077147,0.00041,-2213.1211003,-2213.673426681602,5.7840188676929625,-1.5361262563910445,[O][C][=C][C][=C][Branch2][#Branch1][Branch1][C][=C][N][=C][Branch2][=Branch1][=Branch2][C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][=C][C][=C][C][Branch1][Ring2][NH1][Ring1][Branch1][=C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=N][C][=Branch2][Ring1][=Branch2][=C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][C][=C][Ring2][Ring2][Branch2][NH1][Ring1][Branch1][C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring2][N][C][=C][Ring2][Branch1][Ring1],OC1=CC=C(C2=C3N=C(C(C4=CC=C(O)C=C4)=C5C=CC([NH1]5)=C(C6=CC=C(O)C=C6)C7=NC(=C(C8=CC=C(O)C=C8)C9=CC=C2[NH1]9)C=C7)C=C3)C=C1,"['O', 'C', '1', '=', 'C', 'C', '=', 'C', '(', 'C', '2', '=', 'C', '3', 'N', '=', 'C', '(', 'C', '(', 'C', '4', '=', 'C', 'C', '=', 'C', '(', 'O', ')', 'C', '=', 'C', '4', ')', '=', 'C', '5', 'C', '=', 'C', 'C', '(', 'N', '1', '5', ')', '=', 'C', '(', 'C', '6', '=', 'C', 'C', '=', 'C', '(', 'O', ')', 'C', '=', 'C', '6', ')', 'C', '7', '=', 'N', 'C', '(', '=', 'C', '(', 'C', '8', '=', 'C', 'C', '=', 'C', '(', 'O', ')', 'C', '=', 'C', '8', ')', 'C', '9', '=', 'C', 'C', '=', 'C', '2', 'N', '1', '9', ')', 'C', '=', 'C', '7', ')', 'C', '=', 'C', '3', ')', 'C', '=', 'C', '1']",115,"['O', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '2', '#', 'B', 'n', 'c', '1', 'B', 'n', 'c', '1', 'C', '=', 'C', 'N', '=', 'C', 'B', 'n', 'c', '2', '=', 'B', 'n', 'c', '1', '=', 'B', 'n', 'c', '2', 'C', 'B', 'n', 'c', '1', 'N', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '1', 'C', 'O', 'C', '=', 'C', 'n', '1', '#', 'B', 'n', 'c', '1', '=', 'C', 'C', '=', 'C', 'C', 'B', 'n', 'c', '1', 'n', '2', 'N', '1', 'n', '1', 'B', 'n', 'c', '1', '=', 'C', 'B', 'n', 'c', '1', 'N', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '1', 'C', 'O', 'C', '=', 'C', 'n', '1', '#', 'B', 'n', 'c', '1', 'C', '=', 'N', 'C', '=', 'B', 'n', 'c', '2', 'n', '1', '=', 'B', 'n', 'c', '2', '=', 'C', 'B', 'n', 'c', '1', 'N', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '1', 'C', 'O', 'C', '=', 'C', 'n', '1', '#', 'B', 'n', 'c', '1', 'C', '=', 'C', 'C', '=', 'C', 'n', '2', 'n', '2', 'B', 'n', 'c', '2', 'N', '1', 'n', '1', 'B', 'n', 'c', '1', 'C', '=', 'C', 'n', '2', 'n', '1', 'C', 'C', '=', 'C', 'n', '2', 'n', '2', 'N', 'C', '=', 'C', 'n', '2', 'B', 'n', 'c', '1', 'n', '1']",211
4298,-0.170305,-0.103765,0.400872,-0.492112,0.00185,-1912.29261871,-1912.838536137975,-0.282478,-0.217611,-0.291943,-0.270416,0.404826,-0.413143,0.164149,0.00086,-1912.07029682,-1912.617341628652,-0.003454,0.003181,-0.055277,0.005339,0.396201,-0.406805,0.116503,0.00024,-1912.35102204,-1912.891654071947,6.049600948786614,-1.589213012633987,[C][=C][C][=N][C][Ring1][Branch1][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Ring2][NH1][Ring1][Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][N][=C][Branch2][Ring1][P][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][C][Branch1][Ring2][NH1][Ring1][Branch1][=C][Ring2][Ring2][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch2],C1=CC2=NC1=C(C3=CC=CC=C3)C4=CC=C([NH1]4)C(C5=CC=CC=C5)=C6N=C(C(C7=CC=CC=C7)=C8C=CC([NH1]8)=C2C9=CC=CC=C9)C=C6,"['C', '1', '=', 'C', 'C', '2', '=', 'N', 'C', '1', '=', 'C', '(', 'C', '3', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', '3', ')', 'C', '4', '=', 'C', 'C', '=', 'C', '(', 'N', '1', '4', ')', 'C', '(', 'C', '5', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', '5', ')', '=', 'C', '6', 'N', '=', 'C', '(', 'C', '(', 'C', '7', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', '7', ')', '=', 'C', '8', 'C', '=', 'C', 'C', '(', 'N', '1', '8', ')', '=', 'C', '2', 'C', '9', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', '9', ')', 'C', '=', 'C', '6']",103,"['C', '=', 'C', 'C', '=', 'N', 'C', 'n', '1', 'B', 'n', 'c', '1', '=', 'C', 'B', 'n', 'c', '1', '=', 'B', 'n', 'c', '2', 'C', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', 'n', '1', '=', 'B', 'n', 'c', '1', 'C', '=', 'C', 'C', '=', 'C', 'B', 'n', 'c', '1', 'n', '2', 'N', '1', 'n', '1', 'B', 'n', 'c', '1', 'C', 'B', 'n', 'c', '1', '=', 'B', 'n', 'c', '2', 'C', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', 'n', '1', '=', 'B', 'n', 'c', '1', '=', 'C', 'N', '=', 'C', 'B', 'n', 'c', '2', 'n', '1', 'P', 'C', 'B', 'n', 'c', '1', '=', 'B', 'n', 'c', '2', 'C', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', 'n', '1', '=', 'B', 'n', 'c', '1', '=', 'C', 'C', '=', 'C', 'C', 'B', 'n', 'c', '1', 'n', '2', 'N', '1', 'n', '1', 'B', 'n', 'c', '1', '=', 'C', 'n', '2', 'n', '2', '=', 'B', 'n', 'c', '1', 'C', '=', 'C', 'C', '=', 'C', 'C', '=', 'C', 'n', '1', '=', 'B', 'n', 'c', '1', 'C', '=', 'C', 'n', '2', 'n', '1', 'B', 'n', 'c', '2']",182
